,gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
193,clothes,"[56, 8, 243, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6566.mp4,0,11313
194,clothes,"[242, 43, 1134, 720]",25,-1,1,11,5,aslu,val,https://www.youtube.com/watch?v=06hMAkUdQgg,0,11314
195,clothes,"[341, 49, 999, 720]",25,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=15czV0-SagI,0,11315
196,clothes,"[21, 2, 304, 240]",25,-1,1,13,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399310.mp4,0,11309
197,clothes,"[320, 28, 968, 720]",25,-1,1,14,5,aslu,train,https://www.youtube.com/watch?v=mda48XkT9gQ,0,11316
198,clothes,"[3, 6, 240, 240]",25,-1,1,15,72,aslpro,train,http://www.aslpro.com//main/c/clothes_boys.swf,0,11317
199,clothes,"[0, 6, 224, 240]",25,-1,1,16,72,aslpro,test,http://www.aslpro.com//main/c/clothes_designer.swf,0,11318
200,clothes,"[12, 7, 234, 240]",25,-1,1,17,72,aslpro,val,http://www.aslpro.com//main/c/clothes_fall.swf,0,11319
201,clothes,"[5, 9, 242, 240]",25,-1,1,18,72,aslpro,train,http://www.aslpro.com//main/c/clothes_girls.swf,0,11320
202,clothes,"[7, 7, 232, 240]",25,-1,1,19,49,aslpro,train,http://www.aslpro.com//main/c/clothes_irregular.swf,0,11321
203,clothes,"[3, 8, 228, 240]",25,-1,1,20,72,aslpro,train,http://www.aslpro.com//main/c/clothes_mens.swf,0,11322
204,clothes,"[8, 5, 238, 240]",25,-1,1,21,72,aslpro,train,http://www.aslpro.com//main/c/clothes_petite.swf,0,11323
205,clothes,"[0, 9, 254, 240]",25,-1,1,22,72,aslpro,train,http://www.aslpro.com//main/c/clothes_plus_size.swf,0,11324
206,clothes,"[14, 8, 238, 240]",25,-1,1,23,72,aslpro,val,http://www.aslpro.com//main/c/clothes_spring.swf,0,11325
207,clothes,"[13, 8, 241, 240]",25,-1,1,24,72,aslpro,train,http://www.aslpro.com//main/c/clothes_summer.swf,0,11326
208,who,"[0, 0, 360, 240]",25,2235,2159,0,9,asl5200,test,https://www.youtube.com/watch?v=A5dihMAjeTE,0,63219
209,who,"[381, 45, 868, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/who.mp4,0,69534
210,who,"[343, 21, 928, 720]",25,54,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=SQUHKsHMUiw,0,68890
211,who,"[196, 11, 606, 480]",25,-1,1,3,111,valencia-asl,train,https://www.youtube.com/watch?v=Xx8ZjswBRLY,0,68183
212,who,"[356, 43, 951, 720]",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=pBnGrdxhxHQ,0,63239
213,who,"[333, 18, 917, 720]",25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=_V31e361KV8,0,63240
214,who,"[25, 8, 223, 240]",25,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/w/who.swf,0,63241
215,who,"[188, 55, 546, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/who.mp4,0,63242
216,who,"[235, 15, 526, 414]",25,-1,1,8,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/who.mp4,0,63226
217,who,"[687, 96, 1421, 1080]",25,-1,1,9,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who%202-P20hHY3qUEQ.mp4,0,63227
218,who,"[693, 88, 1401, 1080]",25,-1,1,10,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-rehp_kwiS-I.mp4,0,63228
219,who,"[655, 72, 1505, 1071]",25,-1,1,11,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-wmIY6Yo-vp8.mp4,0,63229
220,who,"[342, 20, 1162, 1080]",25,-1,1,12,46,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-xchfz0eTaP8.mp4,0,63230
221,who,"[128, 8, 517, 480]",25,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928348.68.mp4,0,63231
222,who,"[165, 4, 472, 370]",25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-1430.mp4,0,66778
223,who,"[112, 28, 507, 480]",25,-1,1,15,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539176590.1089.mp4,0,63232
224,who,"[121, 12, 533, 480]",25,-1,1,16,14,handspeak,test,https://www.handspeak.com/word/w/who.mp4,0,63233
225,who,"[173, 0, 516, 360]",25,-1,1,17,20,handspeak,val,https://www.handspeak.com/word/w/who-old.mp4,0,63234
226,who,"[167, 3, 471, 370]",25,-1,1,18,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-2236.mp4,0,66779
227,who,"[195, 32, 472, 370]",25,-1,1,19,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/WH/WHO-2283.mp4,0,66780
228,who,"[35, 0, 293, 240]",25,-1,1,20,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51811.mp4,0,63225
229,who,"[115, 29, 371, 360]",25,-1,1,21,109,asllex,train,https://youtu.be/gDkZ2Zn3Sjg,0,67066
230,who,"[81, 19, 207, 192]",25,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9019.mp4,0,63236
231,who,"[82, 17, 212, 192]",25,-1,1,24,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9020.mp4,0,63237
232,who,"[373, 118, 828, 720]",25,-1,1,25,80,nabboud,train,https://www.youtube.com/watch?v=dnDu1DxXWo4,0,63238
233,candy,"[0, 0, 360, 240]",25,782,730,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,08909
234,candy,"[114, 0, 1155, 720]",25,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=LMQ4kaHPS48,1,68018
235,candy,"[126, 32, 284, 240]",25,5411,5286,2,121,northtexas,train,https://www.youtube.com/watch?v=pc0-gVEETVg,1,70326
236,candy,"[112, 16, 539, 357]",25,63,1,3,113,lillybauer,train,https://www.youtube.com/watch?v=PfobLrBH5G8,1,68790
237,candy,"[33, 4, 230, 240]",25,-1,1,4,49,aslpro,train,http://www.aslpro.com/main/c/candy.swf,0,08928
238,candy,"[153, 55, 539, 400]",25,-1,1,5,12,aslsearch,val,http://www.aslsearch.com/signs/videos/candy.mp4,1,08929
239,candy,"[163, 14, 517, 414]",25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candy.mp4,1,08916
240,candy,"[784, 153, 1501, 1080]",25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing%202-dsVi-FR4eBg.mp4,0,08917
241,candy,"[774, 153, 1499, 1080]",25,-1,1,8,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing-YX3NQ7iEwiE.mp4,0,08918
242,candy,"[647, 60, 1538, 1065]",25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy-v1iNoQ1DZ7c.mp4,1,08919
243,candy,"[675, 65, 1529, 1060]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cute-Dl2ekdgVRTg.mp4,0,08920
244,candy,"[66, 24, 572, 480]",25,-1,1,11,17,asldeafined,train,https://media.asldeafined.com/vocabulary/1471144833.8086.mp4,1,08921
245,candy,"[56, 15, 264, 240]",25,-1,1,12,14,handspeak,val,https://www.handspeak.com/word/c/candy-sweet.mp4,0,08922
246,candy,"[16, 8, 268, 240]",25,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/c/candy-usa.mp4,1,08923
247,candy,"[186, 15, 467, 370]",25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,0,65298
248,candy,"[80, 11, 216, 192]",25,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6123.mp4,0,08924
249,candy,"[136, 16, 469, 370]",25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,1,65299
250,candy,"[195, 16, 467, 370]",25,-1,1,17,89,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,0,65300
251,candy,"[23, 0, 286, 240]",25,-1,1,18,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,1,08915
252,candy,"[147, 19, 426, 360]",25,-1,1,19,109,asllex,val,https://youtu.be/kymMYu5qPhY,1,67468
253,candy,"[93, 19, 365, 360]",25,-1,1,20,109,asllex,train,https://youtu.be/xK2QEO7Xld4,0,67470
254,candy,"[78, 15, 233, 192]",25,-1,1,21,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7906.mp4,1,08925
255,candy,"[329, 47, 928, 717]",25,-1,1,22,5,aslu,train,https://www.youtube.com/watch?v=EfJ4xLiX5IA,1,08926
256,candy,"[340, 23, 1019, 720]",25,-1,1,23,5,aslu,train,https://www.youtube.com/watch?v=nmD3uqyVAC0,1,08927
257,cousin,"[134, 17, 491, 370]",25,-1,1,0,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,0,65415
258,cousin,"[176, 46, 440, 360]",25,1262,1161,1,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70332
259,cousin,"[275, 19, 882, 720]",25,39,1,2,112,lillybauer,train,https://www.youtube.com/watch?v=jC6sHiZBEyI,0,68592
260,cousin,"[205, 43, 479, 400]",25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,0,13647
261,cousin,"[192, 41, 488, 400]",25,-1,1,4,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin.mp4,0,13648
262,cousin,"[463, 67, 856, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,0,13631
263,cousin,"[428, 69, 853, 720]",25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,0,13632
264,cousin,"[297, 16, 772, 480]",25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,0,13633
265,cousin,"[99, 24, 512, 480]",25,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,0,13634
266,cousin,"[59, 25, 528, 480]",25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,0,13635
267,cousin,"[55, 27, 520, 480]",25,-1,1,10,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,0,13636
268,cousin,"[49, 17, 258, 240]",25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/c/cousin-female.mp4,0,13637
269,cousin,"[31, 16, 254, 240]",25,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/c/cousin-male.mp4,0,13638
270,cousin,"[67, 17, 251, 234]",25,-1,1,13,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,0,13630
271,cousin,"[63, 15, 257, 240]",25,-1,1,14,14,handspeak,val,https://www.handspeak.com/word/c/cousin.mp4,0,13639
272,cousin,"[86, 20, 382, 360]",25,-1,1,15,109,asllex,test,https://youtu.be/mBNbzPNTVqk,0,67535
273,cousin,"[52, 9, 225, 192]",25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,0,13640
274,cousin,"[79, 8, 222, 192]",25,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,0,13641
275,cousin,"[54, 9, 222, 192]",25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,0,13642
276,cousin,"[240, 25, 965, 720]",25,-1,1,19,5,aslu,train,https://www.youtube.com/watch?v=e9-jd3sf6us,0,13643
277,cousin,"[4, 11, 199, 240]",25,-1,1,20,24,aslpro,train,http://www.aslpro.com/main/c/cousin_female.swf,0,13644
278,cousin,"[2, 13, 205, 240]",25,-1,1,21,24,aslpro,train,http://www.aslpro.com/main/c/cousin_male.swf,0,13645
279,cousin,"[174, 36, 487, 400]",25,-1,1,22,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,0,13646
280,deaf,"[0, 0, 360, 240]",25,543,497,0,9,asl5200,test,https://www.youtube.com/watch?v=ChIupJBcxjs,0,14855
281,deaf,"[163, 40, 401, 360]",25,4511,4420,1,121,northtexas,train,https://www.youtube.com/watch?v=25ymRY7hbjs,0,70015
282,deaf,"[102, 6, 563, 360]",25,137,80,2,113,lillybauer,train,https://www.youtube.com/watch?v=J9hiREjgVe0,0,68586
283,deaf,"[275, 0, 1053, 720]",25,-1,1,3,109,valencia-asl,train,https://www.youtube.com/watch?v=Qvn5RGyb0po,0,68033
284,deaf,"[320, 43, 932, 720]",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=sP4e9vRUCYM,0,14899
285,deaf,"[320, 54, 842, 720]",25,-1,1,5,69,nabboud,train,https://www.youtube.com/watch?v=YsLUNOu9jXU,0,14900
286,deaf,"[186, 15, 525, 414]",25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,0,14882
287,deaf,"[22, 18, 199, 240]",25,-1,1,7,16,aslpro,val,http://www.aslpro.com/main/d/deaf_1.swf,0,14901
288,deaf,"[170, 62, 532, 400]",25,-1,1,9,12,aslsearch,val,http://www.aslsearch.com/signs/videos/deaf.mp4,0,14903
289,deaf,"[738, 111, 1463, 1080]",25,-1,1,10,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,0,14883
290,deaf,"[677, 59, 1527, 1061]",25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,0,14884
291,deaf,"[727, 115, 1483, 1078]",25,-1,1,12,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf-bHRhz2geOTA.mp4,0,14885
292,deaf,"[445, 35, 1030, 709]",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,0,14886
293,deaf,"[170, 15, 476, 370]",25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,0,65445
294,deaf,"[111, 30, 517, 480]",25,-1,1,15,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,0,14887
295,deaf,"[95, 28, 530, 480]",25,-1,1,16,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522766619.2346.mp4,0,14888
296,deaf,"[36, 0, 527, 480]",25,-1,1,17,14,handspeak,train,https://www.handspeak.com/word/d/deaf2.mp4,0,14889
297,deaf,"[30, 0, 526, 480]",25,-1,1,20,20,handspeak,val,https://www.handspeak.com/word/d/deaf.mp4,0,14891
298,deaf,"[66, 24, 205, 192]",25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,0,14893
299,deaf,"[60, 24, 206, 192]",25,-1,1,22,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,0,14894
300,deaf,"[372, 54, 842, 720]",25,-1,1,23,69,nabboud,train,https://www.youtube.com/watch?v=5Dr7V1fbTFU,0,14895
301,deaf,"[341, 30, 910, 720]",25,-1,1,24,47,scott,train,https://www.youtube.com/watch?v=IgT0jDp56ZM,0,14896
302,deaf,"[334, 35, 942, 720]",25,-1,1,26,5,aslu,train,https://www.youtube.com/watch?v=ofL3HMkLDOc,0,14898
303,fine,"[160, 15, 471, 370]",25,-1,1,0,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINE-455.mp4,0,65717
304,fine,"[163, 42, 390, 360]",25,4746,4638,1,121,northtexas,test,https://www.youtube.com/watch?v=4Nh1iFv2BMc,0,70234
305,fine,"[338, 30, 991, 720]",25,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=Yey5VEZE-_g,0,68048
306,fine,"[149, 39, 415, 341]",25,-1,1,3,64,aslu,train,https://www.youtube.com/watch?v=IuBUE7SH1Wk,0,21885
307,fine,"[317, 43, 919, 720]",25,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=OHHKerxHJjQ,0,21886
308,fine,"[333, 39, 959, 720]",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=YSTnrscx1UY,0,21887
309,fine,"[12, 20, 207, 240]",25,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/f/fine.swf,0,21888
310,fine,"[414, 53, 804, 720]",25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine2.mp4,0,21870
311,fine,"[33, 6, 245, 240]",25,-1,1,8,24,aslpro,train,http://www.aslpro.com//main/f/fine_ticket.swf,1,21889
312,fine,"[166, 54, 515, 400]",25,-1,1,9,12,aslsearch,test,http://www.aslsearch.com/signs/videos/cost.mp4,1,21890
313,fine,"[236, 35, 486, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/fine.mp4,0,21891
314,fine,"[206, 15, 518, 414]",25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine.mp4,0,21871
315,fine,"[344, 10, 770, 480]",25,-1,1,12,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20fine5-4SzwErJNYTc.mp4,0,21872
316,fine,"[67, 10, 236, 240]",25,-1,1,13,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92669.mp4,0,21869
317,fine,"[57, 6, 600, 480]",25,-1,1,15,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468494312.7752.mp4,1,21874
318,fine,"[7, 0, 532, 480]",25,-1,1,16,20,handspeak,train,https://www.handspeak.com/word/f/fine-charge.mp4,1,21875
319,fine,"[64, 0, 586, 480]",25,-1,1,17,20,handspeak,train,https://www.handspeak.com/word/f/fine-good2.mp4,0,21876
320,fine,"[69, 14, 214, 192]",25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14347.mp4,0,21878
321,fine,"[100, 25, 378, 360]",25,-1,1,20,109,asllex,train,https://youtu.be/2RLybfKx4Js,0,67660
322,fine,"[94, 19, 364, 360]",25,-1,1,21,109,asllex,train,https://youtu.be/lTp1ICCGCxA,0,67659
323,fine,"[72, 15, 216, 192]",25,-1,1,26,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6355.mp4,1,21883
324,fine,"[372, 50, 959, 720]",25,-1,1,27,5,aslu,train,https://www.youtube.com/watch?v=atyYSgDudAU,0,21884
325,help,"[0, 0, 360, 240]",25,1433,1387,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27194
326,help,"[605, 64, 1417, 1080]",25,-1,1,1,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/help.mp4,0,69364
327,help,"[380, 43, 875, 720]",25,-1,1,2,65,nabboud,val,https://www.youtube.com/watch?v=RStYX5OXPjE,0,27219
328,help,"[0, 12, 224, 240]",25,-1,1,3,30,aslpro,val,http://www.aslpro.com/main/h/help.swf,0,27220
329,help,"[198, 56, 563, 400]",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/help.mp4,0,27221
330,help,"[211, 16, 525, 414]",25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/help.mp4,0,27206
331,help,"[665, 54, 1608, 1080]",25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp%2C%20Help-2bSAr25HPXY.mp4,0,27207
332,help,"[80, 14, 536, 480]",25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,0,27208
333,help,"[66, 20, 607, 480]",25,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0,27209
334,help,"[63, 17, 284, 240]",25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/h/help2.mp4,0,27210
335,help,"[55, 0, 298, 240]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/h/help-me.mp4,0,27211
336,help,"[171, 0, 515, 360]",25,-1,2,11,20,handspeak,train,https://www.handspeak.com/word/h/help.mp4,0,27212
337,help,"[182, 14, 465, 370]",25,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2562.mp4,0,65890
338,help,"[92, 24, 202, 192]",25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0,27213
339,help,"[77, 3, 220, 192]",25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0,27214
340,help,"[188, 14, 463, 370]",25,-1,1,15,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2563.mp4,0,65891
341,help,"[188, 15, 469, 370]",25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-483.mp4,0,65889
342,help,"[93, 18, 364, 360]",25,-1,1,18,109,asllex,train,https://youtu.be/OWXmFhatan8,0,67757
343,help,"[72, 14, 217, 192]",25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,0,27215
344,help,"[67, 5, 217, 192]",25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,0,27216
345,help,"[61, 12, 213, 192]",25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9936.mp4,0,27217
346,help,"[387, 40, 901, 720]",25,-1,1,22,65,nabboud,train,https://www.youtube.com/watch?v=l31UXgChCS4,0,27218
347,no,"[0, 0, 360, 240]",25,1397,1318,0,9,asl5200,test,https://www.youtube.com/watch?v=1_jXxjd0lKE,0,38482
348,no,"[274, 43, 875, 720]",25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/no.mp4,0,69411
349,no,"[113, 0, 1151, 720]",25,-1,1,2,109,valencia-asl,val,https://www.youtube.com/watch?v=BqmquW0f1ok,0,68110
350,no,"[346, 31, 916, 720]",25,54,1,3,112,lillybauer,val,https://www.youtube.com/watch?v=Dd95RFhtSs4,0,68406
351,no,"[384, 33, 929, 720]",25,-1,1,4,47,scott,train,https://www.youtube.com/watch?v=nyUDOPmQlZQ,0,38539
352,no,"[343, 23, 999, 720]",25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=pkzfT9cYvH0,0,38540
353,no,"[262, 14, 958, 720]",25,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=QJXKaOSyl4o,0,38541
354,no,"[0, 4, 240, 240]",25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/n/no.swf,0,38542
355,no,"[223, 12, 525, 414]",25,-1,1,9,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,0,38525
356,no,"[258, 38, 509, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/no.mp4,0,38544
357,no,"[777, 24, 1651, 1080]",25,-1,1,12,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,0,38527
358,no,"[88, 0, 502, 480]",25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0,38529
359,no,"[138, 36, 517, 480]",25,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0,38530
360,no,"[121, 0, 545, 480]",25,-1,1,17,20,handspeak,test,https://www.handspeak.com/word/n/no.mp4,0,38531
361,no,"[74, 22, 205, 192]",25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0,38532
362,no,"[83, 17, 215, 192]",25,-1,1,19,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,0,38533
